catg_id,cal_yr_num,qtr_of_yr_num,mnth_of_yr_num,mnth_of_qtr_num,site_promo_dsc_amt,holiday_ind,gms
4501,2015,4,11,2,0.0,1,2748.36
4501,2015,4,12,3,0.0,1,2615.4
4501,2016,1,1,1,0.00582939712529839,0,1575.12
4501,2016,1,2,2,0.000835835645596564,0,2630.8999999999996
4501,2016,1,3,3,0.0012948207171314741,0,1234.92
4501,2016,2,4,1,0.0,0,2239.82
4501,2016,2,5,2,0.0,1,2755.76
4501,2016,2,6,3,0.0,1,1869.36
4501,2016,3,7,1,0.0,1,2218.37
4501,2016,3,8,2,0.0,0,3934.15
4501,2016,3,9,3,0.0,1,2195.25
4501,2016,4,10,1,0.0,1,2472.71
4501,2016,4,11,2,0.0,1,1963.51
4501,2016,4,12,3,0.0032530120481927714,1,2535.6499999999996
4501,2017,1,1,1,0.0015394728374290947,1,2175.4199999999996
4501,2017,1,2,2,0.0,1,1141.01
4501,2017,1,3,3,0.0,0,1152.38
4501,2017,2,4,1,0.0008719094574245884,0,2058.7
4501,2017,2,5,2,0.0,1,1880.3
4501,2017,2,6,3,0.0,1,1989.8
4501,2017,3,7,1,0.0014415322984075913,1,2498.73
4501,2017,3,8,2,0.006847657461991933,0,3867.6000000000004
4501,2017,3,9,3,0.0030338954674823415,1,2210.03
4501,2017,4,10,1,0.0018869613061895515,1,3017.02
4501,2017,4,11,2,0.0029399406177834115,1,2879.6499999999996
4501,2017,4,12,3,0.0,1,2360.36
4501,2018,1,1,1,0.0,1,2579.12
4501,2018,1,2,2,0.0,1,2396.08
4501,2018,1,3,3,0.0,0,2792.39
4501,2018,2,4,1,0.0,0,3258.34
4501,2018,2,5,2,0.0,1,3451.14
4501,2018,2,6,3,0.0,1,3413.0
4501,2018,3,7,1,0.0,1,3645.06
4501,2018,3,8,2,0.004129087048832272,0,2943.75
4501,2018,3,9,3,0.0070505909794774295,1,3061.02
4501,2018,4,10,1,0.0020080374727204984,0,3757.4
4501,2018,4,11,2,0.007875337207739636,1,3050.79
4501,2018,4,12,3,0.011009836042669426,0,2862.9399999999996
4501,2019,1,1,1,0.0,1,2565.24
4501,2019,1,2,2,0.026060293878436263,0,1844.3
4501,2019,1,3,3,0.026426751648897923,0,2253.02
4501,2019,2,4,1,0.0,0,2948.65
4501,2019,2,5,2,0.0,1,4033.67
4501,2019,2,6,3,0.0,1,2263.92
4501,2019,3,7,1,0.0002665138507686951,0,3647.09
4501,2019,3,8,2,0.0,0,2462.22
4501,2019,3,9,3,0.0019069008926527811,0,2097.12
4501,2019,4,10,1,0.00234579009653095,0,2044.94
4501,2019,4,11,2,0.007573813969851967,1,1847.55
4501,2019,4,12,3,0.004773767437478903,0,3821.5099999999998
4501,2020,1,1,1,0.009926664009565565,1,1881.75
4501,2020,1,2,2,0.026025532967840215,1,1293.23
4501,2020,1,3,3,0.005353301016739033,0,3323.37
4501,2020,2,4,1,0.0028493309528365273,0,13901.86
4501,2020,2,5,2,0.01275851268753722,1,7439.1900000000005
4501,2020,2,6,3,0.017511486287650816,0,4213.72
4501,2020,3,7,1,0.0039996714206363485,1,5112.92
4501,2020,3,8,2,0.0,0,1748.75
4502,2015,3,8,2,0.011326490968002326,0,13255.65
4502,2015,3,9,3,0.011424034342532046,1,18784.870000000003
4502,2015,4,10,1,0.010690025641146805,1,23278.989999999998
4502,2015,4,11,2,0.009945649407011066,1,16106.539999999999
4502,2015,4,12,3,0.011161771911860829,1,23224.18
4502,2016,1,1,1,0.013893501140708118,1,33365.24
4502,2016,1,2,2,0.01364860831469996,0,31627.840000000004
4502,2016,1,3,3,0.0022621734729596213,0,28996.45
4502,2016,2,4,1,0.0,0,15965.5
4502,2016,2,5,2,0.013663730669620573,1,35920.79
4502,2016,2,6,3,0.0022466398929885324,1,25627.16
4502,2016,3,7,1,0.013619914825886157,0,40033.29
4502,2016,3,8,2,0.012003059299551283,0,41565.07
4502,2016,3,9,3,0.008421166460519361,1,30609.18
4502,2016,4,10,1,0.0,1,23336.02
4502,2016,4,11,2,0.004794883296555521,1,32080.03
4502,2016,4,12,3,0.00621476534946344,1,34529.22
4502,2017,1,1,1,0.0003202551348254195,1,39652.759999999995
4502,2017,1,2,2,0.0009007702191845828,0,28195.87
4502,2017,1,3,3,0.000527751929265003,0,50497.21
4502,2017,2,4,1,0.000371603111944771,0,31886.170000000002
4502,2017,2,5,2,0.011609507176562084,0,36336.340000000004
4502,2017,2,6,3,0.023678123069672784,0,26906.059999999998
4502,2017,3,7,1,0.04796628841887165,1,36526.32
4502,2017,3,8,2,0.010048703679092965,0,24755.83
4502,2017,3,9,3,0.005355743851817795,0,26013.38
4502,2017,4,10,1,0.005117911297900424,0,25509.43
4502,2017,4,11,2,0.01409511387118005,1,30904.220000000005
4502,2017,4,12,3,2.7690911636409046e-05,0,29070.91
4502,2018,1,1,1,0.0,1,21092.29
4502,2018,1,2,2,0.022689296281052703,1,20603.68
4502,2018,1,3,3,0.018820830376746554,0,43067.68
4502,2018,2,4,1,0.00023155670749801412,0,34002.47
4502,2018,2,5,2,0.01236027966313589,1,31915.539999999997
4502,2018,2,6,3,0.000794482421019571,1,39385.39000000001
4502,2018,3,7,1,0.0008771483189935274,1,30638.49
4502,2018,3,8,2,0.006191094770211453,0,42024.07
4502,2018,3,9,3,0.009801670875666855,1,48934.82
4502,2018,4,10,1,0.020067287351177462,0,37849.61
4502,2018,4,11,2,0.0004088491529398318,1,40596.880000000005
4502,2018,4,12,3,0.00013648325290399903,0,24464.539999999997
4502,2019,1,1,1,0.0,1,30733.69
4502,2019,1,2,2,0.00705909954934411,1,25083.440000000002
4502,2019,1,3,3,0.003168174733540488,0,35242.689999999995
4502,2019,2,4,1,0.007065420748145499,0,27927.989999999998
4502,2019,2,5,2,0.002208929819243244,0,35132.85
4502,2019,2,6,3,0.001599222751164114,1,26148.640000000003
4502,2019,3,7,1,0.0019202739730271015,0,25824.44
4502,2019,3,8,2,0.0027631892045410934,0,19541.550000000003
4502,2019,3,9,3,0.002207035324246869,1,15579.949999999999
4502,2019,4,10,1,0.006214943271972976,1,17104.42
4502,2019,4,11,2,0.00313150782763613,0,23159.61
4502,2019,4,12,3,0.005906425519983841,1,16584.65
4502,2020,1,1,1,0.002396288544790249,1,15633.76
4502,2020,1,2,2,0.0003895962411658703,1,10005.23
4502,2020,1,3,3,0.00018005595033511725,0,10602.26
4502,2020,2,4,1,0.0005338826587499914,0,32053.86
4502,2020,2,5,2,0.005490479063893849,0,20897.63
4502,2020,2,6,3,0.034814763304114774,1,25021.77
4502,2020,3,7,1,0.0029565569424074923,1,16105.220000000001
4502,2020,3,8,2,0.0,0,10155.63
4503,2015,3,8,2,0.0,0,36.92
4503,2015,3,9,3,0.0,1,193.27
4503,2015,4,10,1,0.0,1,103.89
4503,2015,4,11,2,0.0,1,119.83
4503,2015,4,12,3,0.025244711083043894,0,126.68
4503,2016,1,1,1,0.0,1,61.9
4503,2016,1,2,2,0.0,1,118.09
4503,2016,1,3,3,0.0,0,124.91
4503,2016,2,4,1,0.0,0,61.96
4503,2016,2,5,2,0.0,1,0.0
4503,2016,2,6,3,0.05038438793613246,0,33.82
4503,2016,3,7,1,0.0,1,20.13
4503,2016,3,8,2,0.07737465815861441,0,109.69999999999999
4503,2016,3,9,3,0.0,1,28.98
4503,2016,4,10,1,0.0,1,24.96
4503,2016,4,11,2,0.08034017008504252,0,59.97
4503,2016,4,12,3,0.0,1,52.29
4503,2017,1,1,1,0.0,1,0.0
4503,2017,1,2,2,0.0,1,0.0
4503,2017,1,3,3,0.0,0,0.0
4503,2017,2,4,1,0.043385982230997044,0,20.259999999999998
4503,2017,2,5,2,0.03775731310942579,0,36.92
4503,2017,2,6,3,0.1,0,20.09
4503,2017,3,7,1,0.029225978647686827,1,56.2
4503,2017,3,8,2,0.029774837652485286,0,164.76999999999998
4503,2017,3,9,3,0.022280384130982368,0,127.04
4503,2017,4,10,1,0.007941390063650734,1,234.09
4503,2017,4,11,2,0.027497283592901125,1,138.05
4503,2017,4,12,3,0.0,1,166.5
4503,2018,1,1,1,0.0,1,68.55
4503,2018,1,2,2,0.0,1,43.93
4503,2018,1,3,3,0.06386916290079622,0,46.47
4503,2018,2,4,1,0.0,0,83.1
4503,2018,2,5,2,0.024039717794617194,1,38.269999999999996
4503,2018,2,6,3,0.0,1,190.33
4503,2018,3,7,1,0.0059942504128692896,1,163.49
4503,2018,3,8,2,0.03314057317799132,0,117.59
4503,2018,3,9,3,0.026293772350043855,1,148.21
4503,2018,4,10,1,0.020801010604227455,0,281.02
4503,2018,4,11,2,0.0015307745790075302,1,848.59
4503,2018,4,12,3,0.01533424945436909,0,371.13
4503,2019,1,1,1,0.0,1,307.23
4503,2019,1,2,2,0.009209284770711455,1,476.91
4503,2019,1,3,3,0.0006300503458244007,0,3092.6099999999997
4503,2019,2,4,1,0.0,0,1835.56
4503,2019,2,5,2,0.03335843827197686,1,165.97
4503,2019,2,6,3,0.03301702956875371,0,118.03
4503,2019,3,7,1,0.02217985202048947,0,175.7
4503,2019,3,8,2,0.03890988833424705,0,346.57
4503,2019,3,9,3,0.0,1,39.6
4503,2019,4,10,1,0.0,1,63.3
4503,2019,4,11,2,0.0,1,271.47
4503,2019,4,12,3,0.04213058928042642,1,135.07999999999998
4503,2020,1,1,1,0.021712415681560144,0,149.73
4503,2020,1,2,2,0.0,1,69.2
4503,2020,1,3,3,0.10022284122562673,0,53.849999999999994
4503,2020,2,4,1,0.013654998423210342,0,285.39000000000004
4503,2020,2,5,2,0.015873736331751598,0,242.35
4503,2020,2,6,3,0.0,1,33.98
4503,2020,3,7,1,0.0,1,25.98
4503,2020,3,8,2,0.0,0,65.93
4504,2015,3,8,2,0.0,0,2121.31
4504,2015,3,9,3,0.0,1,10863.21
4504,2015,4,10,1,0.0,1,12341.78
4504,2015,4,11,2,0.01140225772067882,1,11323.81
4504,2015,4,12,3,0.010927121138539901,0,13487.45
4504,2016,1,1,1,0.0,1,9319.66
4504,2016,1,2,2,0.0025250160246985086,0,13432.39
4504,2016,1,3,3,0.0023553525699448446,0,15690.22
4504,2016,2,4,1,0.0,0,11412.63
4504,2016,2,5,2,0.013008032609998802,1,13262.19
4504,2016,2,6,3,0.006487511372132607,0,10980.789999999999
4504,2016,3,7,1,0.0,1,9252.32
4504,2016,3,8,2,0.018357522733016784,0,9298.15
4504,2016,3,9,3,0.010511420659084425,1,13003.19
4504,2016,4,10,1,0.0,1,7365.78
4504,2016,4,11,2,0.002560642938155576,1,6462.83
4504,2016,4,12,3,0.0021331809806583216,1,6843.7699999999995
4504,2017,1,1,1,0.015620776576830623,0,5815.780000000001
4504,2017,1,2,2,0.010302929461620787,1,4868.13
4504,2017,1,3,3,0.009817910198186546,0,10884.19
4504,2017,2,4,1,0.006012887245045437,0,4739.57
4504,2017,2,5,2,0.0,1,8237.22
4504,2017,2,6,3,0.017954622024466467,1,8607.7
4504,2017,3,7,1,0.01602636976853871,1,8989.839999999998
4504,2017,3,8,2,0.0265975226849348,0,7987.68
4504,2017,3,9,3,0.02868428863132338,1,7850.43
4504,2017,4,10,1,0.008537480371822755,0,5954.45
4504,2017,4,11,2,0.038941182271634935,0,11559.779999999999
4504,2017,4,12,3,0.020921432959056088,0,9621.21
4504,2018,1,1,1,0.003154039211504478,0,10503.04
4504,2018,1,2,2,0.030493596625963848,0,15573.039999999999
4504,2018,1,3,3,0.02113098085823207,0,17871.39
4504,2018,2,4,1,0.0,0,9415.51
4504,2018,2,5,2,0.010493619548196236,0,15728.51
4504,2018,2,6,3,0.022734632452701117,1,30639.730000000003
4504,2018,3,7,1,0.01423532609917651,0,49366.729999999996
4504,2018,3,8,2,0.01862055522380995,0,75208.23
4504,2018,3,9,3,0.024307992024856166,1,65754.3
4504,2018,4,10,1,0.031290567065450484,0,46338.39
4504,2018,4,11,2,0.01743340647949291,1,36812.14
4504,2018,4,12,3,0.022679720548427713,0,43721.35
4504,2019,1,1,1,0.0011406729940639363,1,43296.37
4504,2019,1,2,2,0.010984976362340403,0,59331.170000000006
4504,2019,1,3,3,0.009659068191135933,0,67027.48000000001
4504,2019,2,4,1,0.02417903157971668,0,59109.46
4504,2019,2,5,2,0.0177846582742855,1,85134.35999999999
4504,2019,2,6,3,0.013393192986063809,1,93368.4
4504,2019,3,7,1,0.013427566262472743,0,66678.39
4504,2019,3,8,2,0.01073894119059221,0,50319.16
4504,2019,3,9,3,0.010176969399041415,1,85438.5
4504,2019,4,10,1,0.025676767303211445,1,55161.869999999995
4504,2019,4,11,2,0.02725196398391208,0,38080.76
4504,2019,4,12,3,0.03147969702140391,1,34225.520000000004
4504,2020,1,1,1,0.028779433908735788,1,32076.1
4504,2020,1,2,2,0.03384291321648836,1,39942.38
4504,2020,1,3,3,0.012462188686188697,0,75651.96
4504,2020,2,4,1,0.013411176065942505,0,284286.44
4504,2020,2,5,2,0.02086056423925993,1,160967.53
4504,2020,2,6,3,0.022199376077084255,1,183057.87
4504,2020,3,7,1,0.003459410339380205,1,180099.19
4504,2020,3,8,2,0.0,0,76332.92
4505,2015,3,8,2,0.0,0,98.51
4505,2015,3,9,3,0.0,1,573.53
4505,2015,4,10,1,0.0,1,394.42
4505,2015,4,11,2,0.007357048646132363,1,515.56
4505,2015,4,12,3,0.0,1,809.38
4505,2016,1,1,1,0.0,1,273.45
4505,2016,1,2,2,0.0,1,492.1
4505,2016,1,3,3,0.0,0,131.29
4505,2016,2,4,1,0.0,0,381.33
4505,2016,2,5,2,0.0,1,228.37
4505,2016,2,6,3,0.0,1,89.25
4505,2016,3,7,1,0.0,1,199.1
4505,2016,3,8,2,0.0,0,329.5
4505,2016,3,9,3,0.0,1,309.32
4505,2016,4,10,1,0.0,1,194.93
4505,2016,4,11,2,0.02299890714001854,1,603.9200000000001
4505,2016,4,12,3,0.018944541613137897,0,646.0699999999999
4505,2017,1,1,1,0.0029114069880350887,1,607.61
4505,2017,1,2,2,0.0,1,60.4
4505,2017,1,3,3,0.0806367550419216,0,88.26
4505,2017,2,4,1,0.08986382604875906,0,136.59
4505,2017,2,5,2,0.04945143594707971,1,185.94
4505,2017,2,6,3,0.022355418759112265,0,246.92000000000002
4505,2017,3,7,1,0.034146715776550034,0,195.48
4505,2017,3,8,2,0.0,0,112.71
4505,2017,3,9,3,0.0,1,82.0
4505,2017,4,10,1,0.025683691549187277,1,129.81
4505,2017,4,11,2,0.02076539349266622,1,268.62
4505,2017,4,12,3,0.04169732968881413,0,190.24
4505,2018,1,1,1,0.054782928623988224,1,67.95
4505,2018,1,2,2,0.0072157891734641495,1,175.31
4505,2018,1,3,3,0.0,0,126.54
4505,2018,2,4,1,0.0067488471089038665,0,225.52
4505,2018,2,5,2,0.0,1,210.33
4505,2018,2,6,3,0.0,1,117.66
4505,2018,3,7,1,0.0,1,271.95
4505,2018,3,8,2,0.0,0,290.57
4505,2018,3,9,3,0.0,1,412.06
4505,2018,4,10,1,0.0,1,372.73
4505,2018,4,11,2,0.0,1,831.22
4505,2018,4,12,3,0.0,1,532.45
4505,2019,1,1,1,0.0,1,517.77
4505,2019,1,2,2,0.0,1,603.46
4505,2019,1,3,3,0.0,0,506.42
4505,2019,2,4,1,0.0,0,585.22
4505,2019,2,5,2,0.0,1,59.48
4505,2019,2,6,3,0.0,1,318.93
4505,2019,3,7,1,0.0,1,212.87
4505,2019,3,8,2,0.0,0,209.83
4505,2019,3,9,3,0.0,1,110.79
4505,2019,4,10,1,0.0,1,242.47
4505,2019,4,11,2,0.0,1,224.7
4505,2019,4,12,3,0.0,1,170.89
4505,2020,1,1,1,0.0038570035063668242,1,379.31
4505,2020,1,2,2,0.0,1,76.66
4505,2020,1,3,3,0.0,0,252.98
4505,2020,2,4,1,0.0,0,1195.07
4505,2020,2,5,2,0.030754498261176356,1,198.41
4505,2020,2,6,3,0.0,1,19.49
4505,2020,3,7,1,0.0,1,210.95
4505,2020,3,8,2,0.0,0,88.98
4510,2015,3,8,2,0.04464106820987794,0,15462.130000000001
4510,2015,3,9,3,0.06366677150486937,0,37327.35999999999
4510,2015,4,10,1,0.058100854920383055,0,41658.850000000006
4510,2015,4,11,2,0.044815284722482,1,57741.84
4510,2015,4,12,3,0.03964515052471191,0,97113.29000000001
4510,2016,1,1,1,0.044414467057765195,1,39018.3
4510,2016,1,2,2,0.03752622889829326,1,43006.0
4510,2016,1,3,3,0.04400898565560815,0,36377.979999999996
4510,2016,2,4,1,0.019309181252165075,0,35766.689999999995
4510,2016,2,5,2,0.01674426589908522,1,35588.84
4510,2016,2,6,3,0.013396802589365665,1,33336.35
4510,2016,3,7,1,0.040217826229975016,0,40736.6
4510,2016,3,8,2,0.031023285088637543,0,37638.68
4510,2016,3,9,3,0.07434646387297628,0,35246.33
4510,2016,4,10,1,0.13118723910496333,1,30033.63
4510,2016,4,11,2,0.07410353648685038,1,36542.48
4510,2016,4,12,3,0.056840754361972765,0,43113.52
4510,2017,1,1,1,0.08421673953964927,1,33574.399999999994
4510,2017,1,2,2,0.07271314783589103,1,25934.23
4510,2017,1,3,3,0.08445404820521343,0,26357.73
4510,2017,2,4,1,0.07474593422217066,0,16542.96
4510,2017,2,5,2,0.08203162779626197,1,18652.579999999998
4510,2017,2,6,3,0.0698815528053783,1,17888.140000000003
4510,2017,3,7,1,0.04278400381787838,1,20870.230000000003
4510,2017,3,8,2,0.07481130828944228,0,27245.5
4510,2017,3,9,3,0.09484190522877185,0,26274.43
4510,2017,4,10,1,0.10028621778814176,1,26806.510000000002
4510,2017,4,11,2,0.06132442094029934,1,32947.380000000005
4510,2017,4,12,3,0.03975651262727576,0,24850.57
4510,2018,1,1,1,0.024837813932763516,1,19457.59
4510,2018,1,2,2,0.07768537772907316,1,23789.670000000002
4510,2018,1,3,3,0.12886011231271924,0,32749.63
4510,2018,2,4,1,0.09872201214035037,0,30882.14
4510,2018,2,5,2,0.0819071270085277,1,26762.140000000003
4510,2018,2,6,3,0.05620700589376521,0,25576.18
4510,2018,3,7,1,0.07441302509872809,1,36524.56
4510,2018,3,8,2,0.07737709278170872,0,30529.94
4510,2018,3,9,3,0.06343393057207222,1,29053.15
4510,2018,4,10,1,0.09397531606964046,1,28821.18
4510,2018,4,11,2,0.061338862555250964,1,29689.53
4510,2018,4,12,3,0.06974807518115941,1,28262.4
4510,2019,1,1,1,0.04257234828388745,1,26557.989999999998
4510,2019,1,2,2,0.0802024715025846,0,25580.39
4510,2019,1,3,3,0.06686061928731506,0,21306.75
4510,2019,2,4,1,0.11967040747093258,0,18983.44
4510,2019,2,5,2,0.10059863215090098,1,18923.14
4510,2019,2,6,3,0.06259270622333049,0,19915.059999999998
4510,2019,3,7,1,0.08460585053306022,1,20945.100000000002
4510,2019,3,8,2,0.0685745490628468,0,19671.809999999998
4510,2019,3,9,3,0.09626736004049338,1,20269.97
4510,2019,4,10,1,0.10934242102422953,0,16789.010000000002
4510,2019,4,11,2,0.09462283914182743,1,17891.04
4510,2019,4,12,3,0.11221406178115263,1,16867.28
4510,2020,1,1,1,0.06786018205527095,1,19072.229999999996
4510,2020,1,2,2,0.08943207917441359,1,19384.04
4510,2020,1,3,3,0.08172352767841233,0,23348.16
4510,2020,2,4,1,0.09249780718115247,0,63400.130000000005
4510,2020,2,5,2,0.06190277649773571,1,63582.98
4510,2020,2,6,3,0.05305697863044957,1,46314.03
4510,2020,3,7,1,0.020343442519233805,1,47812.95
4510,2020,3,8,2,0.0,0,28658.34
4512,2015,3,8,2,0.0,0,0.0
4512,2015,3,9,3,0.0,1,0.0
4512,2015,4,10,1,0.0,1,0.0
4512,2015,4,11,2,0.0,1,0.0
4512,2015,4,12,3,0.0,1,0.0
4512,2016,1,1,1,0.0,1,0.0
4512,2016,1,2,2,0.0,1,0.0
4512,2016,1,3,3,0.0,0,0.0
4512,2016,2,4,1,0.0,0,0.0
4512,2016,2,5,2,0.0,1,0.0
4512,2016,2,6,3,0.0,1,0.0
4512,2016,3,7,1,0.0,1,0.0
4512,2016,3,8,2,0.0,0,0.0
4512,2016,3,9,3,0.0,1,0.0
4512,2016,4,10,1,0.0,1,0.0
4512,2016,4,11,2,0.0,1,0.0
4512,2016,4,12,3,0.0,1,539.99
4512,2017,1,1,1,0.0,1,0.0
4512,2017,1,2,2,0.0,1,0.0
4512,2017,1,3,3,0.0,0,0.0
4512,2017,2,4,1,0.0,0,0.0
4512,2017,2,5,2,0.0,1,0.0
4512,2017,2,6,3,0.0,1,0.0
4512,2017,3,7,1,0.0,1,0.0
4512,2017,3,8,2,0.0,0,0.0
4512,2017,3,9,3,0.0,1,0.0
4512,2017,4,10,1,0.25,0,549.99
4512,2017,4,11,2,0.05,1,283.49
4512,2017,4,12,3,0.0,1,0.0
4512,2018,1,1,1,0.0,1,711.47
4512,2018,1,2,2,0.1,0,151.99
4512,2018,1,3,3,0.02966678103618786,0,495.47
4512,2018,2,4,1,0.0,0,151.97
4512,2018,2,5,2,0.0,1,264.47
4512,2018,2,6,3,0.0,1,0.0
4512,2018,3,7,1,0.1,0,166.48
4512,2018,3,8,2,0.0,0,0.0
4512,2018,3,9,3,0.0,1,0.0
4512,2018,4,10,1,0.0,1,0.0
4512,2018,4,11,2,0.0,1,110.98
4512,2018,4,12,3,0.0,1,0.0
4512,2019,1,1,1,0.0,1,0.0
4512,2019,1,2,2,0.0,1,0.0
4512,2019,1,3,3,0.0,0,0.0
4512,2019,2,4,1,0.0,0,0.0
4512,2019,2,5,2,0.0,1,0.0
4512,2019,2,6,3,0.0,1,0.0
4512,2019,3,7,1,0.0,1,0.0
4512,2019,3,8,2,0.0,0,0.0
4512,2019,3,9,3,0.0,1,0.0
4512,2019,4,10,1,0.0,1,0.0
4512,2019,4,11,2,0.0,1,0.0
4512,2019,4,12,3,0.0,1,0.0
4512,2020,1,1,1,0.0,1,0.0
4512,2020,1,2,2,0.0,1,0.0
4512,2020,1,3,3,0.0,0,0.0
4512,2020,2,4,1,0.0,0,0.0
4512,2020,2,5,2,0.0,1,0.0
4512,2020,2,6,3,0.0,1,0.0
4512,2020,3,7,1,0.0,1,864.49
4512,2020,3,8,2,0.0,0,0.0
4513,2015,3,8,2,0.0,0,96.01
4513,2015,3,9,3,0.008355779501230669,1,430.66
4513,2015,4,10,1,0.011635282457879087,0,454.05
4513,2015,4,11,2,0.04040388217709985,1,1532.13
4513,2015,4,12,3,0.03552906013712999,1,2469.19
4513,2016,1,1,1,0.0,1,237.69
4513,2016,1,2,2,0.0,1,307.32
4513,2016,1,3,3,0.0,0,336.6
4513,2016,2,4,1,0.002380290821524498,0,755.79
4513,2016,2,5,2,0.0,1,624.14
4513,2016,2,6,3,0.03684079251298624,0,922.13
4513,2016,3,7,1,0.0,1,623.94
4513,2016,3,8,2,0.0,0,941.77
4513,2016,3,9,3,0.024165625211923933,0,1032.21
4513,2016,4,10,1,0.005165805286975445,0,808.78
4513,2016,4,11,2,0.023536634104725965,1,2602.2200000000003
4513,2016,4,12,3,0.00990705207559627,0,3877.44
4513,2017,1,1,1,0.0,1,288.19
4513,2017,1,2,2,0.0,1,311.43
4513,2017,1,3,3,0.0430631067400815,0,866.31
4513,2017,2,4,1,0.006319937594146762,0,743.52
4513,2017,2,5,2,0.06977351301770973,0,708.65
4513,2017,2,6,3,0.03394293865905849,1,701.0
4513,2017,3,7,1,0.02431276015804932,1,946.54
4513,2017,3,8,2,0.0,0,1353.55
4513,2017,3,9,3,0.03408490626811827,0,1086.6100000000001
4513,2017,4,10,1,0.014117075819436756,0,1915.3400000000001
4513,2017,4,11,2,0.011592685382292137,0,2602.46
4513,2017,4,12,3,0.0,1,1238.0
4513,2018,1,1,1,0.0,1,276.96
4513,2018,1,2,2,0.0,1,0.0
4513,2018,1,3,3,0.0,0,0.0
4513,2018,2,4,1,0.0,0,186.65
4513,2018,2,5,2,0.0031632967371454973,1,909.02
4513,2018,2,6,3,0.005911011276070333,1,672.22
4513,2018,3,7,1,0.0,1,1426.97
4513,2018,3,8,2,0.0,0,2021.82
4513,2018,3,9,3,0.003238309364027697,0,2343.97
4513,2018,4,10,1,0.0009111357487327594,1,2191.77
4513,2018,4,11,2,0.0010403870616929186,1,5038.99
4513,2018,4,12,3,0.00102650370777259,1,2184.6
4513,2019,1,1,1,0.0,1,255.39
4513,2019,1,2,2,0.04231762744008109,1,305.83
4513,2019,1,3,3,0.0,0,3233.15
4513,2019,2,4,1,0.0,0,639.75
4513,2019,2,5,2,0.0,1,581.98
4513,2019,2,6,3,0.0031489624108531284,0,745.96
4513,2019,3,7,1,0.004765188400930611,0,833.86
4513,2019,3,8,2,0.008364296081277214,0,689.0
4513,2019,3,9,3,0.004352538174217646,1,516.71
4513,2019,4,10,1,0.0505735335685824,0,1096.71
4513,2019,4,11,2,0.019257812147517168,0,5541.049999999999
4513,2019,4,12,3,0.07685873634490235,0,9768.33
4513,2020,1,1,1,0.0,1,863.64
4513,2020,1,2,2,0.009874807940084197,0,1451.37
4513,2020,1,3,3,0.006746331951710691,0,1877.02
4513,2020,2,4,1,0.005509821814514193,0,4164.2
4513,2020,2,5,2,0.013965566659660256,0,2616.6499999999996
4513,2020,2,6,3,0.004949922958397535,1,726.88
4513,2020,3,7,1,0.0015179513141796396,1,1185.15
4513,2020,3,8,2,0.0,0,485.01
4514,2015,3,8,2,0.0,0,1189.71
4514,2015,3,9,3,0.0,1,2647.38
4514,2015,4,10,1,0.0,1,3403.27
4514,2015,4,11,2,0.0005335975694830026,1,3512.0099999999998
4514,2015,4,12,3,0.002312170600695673,0,2176.31
4514,2016,1,1,1,0.0013617433293817538,0,1611.17
4514,2016,1,2,2,0.0,1,2253.48
4514,2016,1,3,3,0.0,0,1148.21
4514,2016,2,4,1,0.0014637756006567334,0,1297.33
4514,2016,2,5,2,0.0,1,1583.45
4514,2016,2,6,3,0.0,1,3145.22
4514,2016,3,7,1,0.0,1,3772.35
4514,2016,3,8,2,0.0021313533292380013,0,2246.46
4514,2016,3,9,3,0.001596818135952373,0,1189.24
4514,2016,4,10,1,0.0,1,1311.75
4514,2016,4,11,2,0.002263686463199709,0,1787.3500000000001
4514,2016,4,12,3,0.0,1,1586.78
4514,2017,1,1,1,0.0,1,1224.65
4514,2017,1,2,2,0.0,1,2054.59
4514,2017,1,3,3,0.0,0,1938.73
4514,2017,2,4,1,0.0,0,1835.43
4514,2017,2,5,2,0.0015478873429508372,0,2223.03
4514,2017,2,6,3,0.0,1,2587.74
4514,2017,3,7,1,0.0018403841038826408,0,1466.27
4514,2017,3,8,2,0.0,0,2361.22
4514,2017,3,9,3,0.0,1,2601.29
4514,2017,4,10,1,0.0,1,3234.66
4514,2017,4,11,2,0.0,1,3230.63
4514,2017,4,12,3,0.021458134623245674,1,2348.48
4514,2018,1,1,1,0.006974279381835529,1,1655.8700000000001
4514,2018,1,2,2,0.022092941259431634,1,425.43
4514,2018,1,3,3,0.0,0,554.9
4514,2018,2,4,1,0.0,0,177.48
4514,2018,2,5,2,0.02209120818424149,1,416.41
4514,2018,2,6,3,0.0,1,0.0
4514,2018,3,7,1,0.030804046858359954,0,262.92
4514,2018,3,8,2,0.022448719257067044,0,391.96000000000004
4514,2018,3,9,3,0.05401503814286236,0,547.94
4514,2018,4,10,1,0.008251869172651622,0,1017.83
4514,2018,4,11,2,0.027135146925297123,1,1971.41
4514,2018,4,12,3,0.05335981324107353,1,1190.84
4514,2019,1,1,1,0.012588836070974727,1,849.88
4514,2019,1,2,2,0.0673860051620304,1,1673.76
4514,2019,1,3,3,0.05000185212624093,0,2159.68
4514,2019,2,4,1,0.04696639266342337,0,1251.81
4514,2019,2,5,2,0.0,1,1087.79
4514,2019,2,6,3,0.03283853632139725,1,1071.8200000000002
4514,2019,3,7,1,0.0025768848302468337,0,3841.4599999999996
4514,2019,3,8,2,0.1,0,79.99
